height_m,bin_index,r_wet_m,number_concentration_m3
2.0,110,4.546700276345969e-06,155566.91609175436
2.0,111,4.684872103278942e-06,152406.69583652884
2.0,112,4.827253976364052e-06,149032.16487193495
2.0,113,4.973974411278714e-06,145460.51798379837
2.0,114,5.12516578465211e-06,141709.64384074198
2.0,115,5.2809644531065e-06,137797.97657107137
2.0,116,5.441510876056382e-06,133744.34600916968
2.0,117,5.6069497423481965e-06,129567.8282983282
2.0,118,5.777430100829308e-06,125287.5984871065
2.0,119,5.953105494939943e-06,120922.78668433469
2.0,120,6.134134101428261e-06,116492.33924453647
2.0,121,6.320678873293571e-06,112014.88634393946
2.0,122,6.512907687069239e-06,107508.61717917702
2.0,123,6.7109934945623554e-06,102991.16387911697
2.0,124,6.915114479172666e-06,98479.4950680668
2.0,125,7.1254542169197776e-06,93989.81985817225
2.0,126,7.342201842312988e-06,89537.50288393287
2.0,127,7.565552219203593e-06,85136.99082438709
2.0,128,7.795706116766262e-06,80801.75069241767
2.0,129,8.032870390760761e-06,76544.22000764235
2.0,130,8.277258170231872e-06,72375.76881267404
2.0,131,8.529089049810836e-06,68306.67334398338
2.0,132,8.788589287788244e-06,64346.10103029943
2.0,133,9.055992010132412e-06,60502.106365425825
2.0,134,9.331537420635979e-06,56781.63708939162
2.0,135,9.615473017376961e-06,53190.550013781416
2.0,136,9.908053815688414e-06,49733.6357439656
2.0,137,1.0209542577836452e-05,46414.65148389149
2.0,138,1.0520210049612268e-05,43236.361057635775
2.0,139,1.0840335204051807e-05,40200.58124642304
